game_id,Home_team,away_team,points_scored,passing_yards,rushing_yards,receiving_yards,touchdowns,receptions,fumbles_lost,expected_points,player_id
2280,NYG,KC,26,212,76,24,1,7,1,93,43503
2281,DAL,ARI,42,151,63,185,0,7,1,78,43510
2282,WAS,CIN,31,430,85,39,2,1,2,93,43510
2283,LA,BAL,49,317,131,16,3,2,1,93,43510
2284,CAR,WAS,28,274,44,128,3,6,0,52,43510
2285,CAR,NO,39,185,45,37,3,6,2,44,43510
2286,ARI,SEA,27,233,116,15,4,8,0,58,43510
2287,DET,CIN,28,207,123,146,4,1,0,68,43510
2288,BAL,LA,13,270,42,24,3,1,1,21,43510
2289,SEA,DEN,13,33,172,158,4,0,0,29,43522
2290,BUF,CIN,22,186,101,167,1,5,1,17,43522
2291,CLE,CIN,25,249,168,22,4,1,0,8,43522
2292,LA,KC,26,451,106,133,3,7,2,92,43522
2293,CHI,IND,29,316,40,87,0,4,1,64,43522
2294,NYJ,BAL,43,191,67,102,2,5,1,91,43522
2295,GB,IND,29,379,92,93,0,2,2,39,43522
2296,SEA,CIN,12,73,150,93,4,4,0,28,43522
2297,LAC,BUF,36,194,57,146,3,2,1,79,43533
2298,IND,CIN,25,14,13,32,0,9,1,14,43533
2299,HOU,MIN,14,5,84,31,4,2,1,50,43533
2300,KC,GB,48,428,142,166,0,3,1,29,43533
2301,DEN,DET,30,477,137,93,2,7,2,86,43533
2302,SF,DET,36,454,136,22,1,8,0,53,43533
2303,ARI,LAC,40,158,166,181,2,0,0,24,43533
2304,HOU,BAL,40,91,111,140,2,2,1,32,43533
2305,BAL,CIN,39,121,7,2,3,4,2,38,43537
2306,MIA,ATL,25,198,16,189,0,0,1,72,43537
2307,CHI,KC,16,16,149,126,2,3,2,89,43537
2308,IND,CAR,40,8,87,120,1,6,2,39,43537
2309,NE,LAC,43,468,130,193,4,4,2,72,43537
2310,LA,CLE,32,228,57,169,4,7,2,9,43537
2311,LAC,NYG,31,442,172,162,4,9,0,53,43537
2312,SF,NYG,45,354,48,70,1,8,1,44,43537
2313,CHI,NO,37,98,146,17,2,0,2,89,43584
2314,GB,CLE,35,396,93,113,2,3,1,2,43584
2315,LAC,CHI,12,50,35,114,0,2,1,90,43584
2316,NE,PIT,19,66,23,88,4,5,0,78,43584
2317,CLE,ATL,47,244,154,63,1,3,0,51,43584
2318,JAX,NYJ,25,325,47,95,1,7,0,66,43584
2319,TB,CAR,14,176,143,78,2,9,2,50,43584
2320,LA,GB,48,464,15,84,4,6,1,68,43584
2321,CLE,JAX,28,198,99,115,4,9,0,77,43586
2322,ATL,GB,28,249,158,129,2,6,0,96,43586
2323,JAX,PIT,28,136,134,188,1,6,1,24,43586
2324,LA,GB,20,236,174,153,1,3,1,56,43586
2325,TEN,BUF,36,108,99,127,2,9,1,81,43586
2326,NYG,BAL,22,77,160,4,1,5,1,11,43586
2327,NYG,MIN,35,377,2,121,4,8,2,31,43586
2328,TEN,NE,28,459,167,38,0,1,2,25,43586
2329,KC,WAS,30,18,159,149,1,7,0,15,43641
2330,BUF,SEA,24,441,6,39,2,6,2,7,43641
2331,WAS,CLE,20,329,82,140,2,5,2,84,43641
2332,JAX,LA,49,346,183,58,1,9,0,63,43641
2333,TB,CLE,10,463,154,78,4,0,1,77,43641
2334,MIA,JAX,40,264,82,104,4,1,0,15,43641
2335,NYG,BUF,27,162,167,164,4,4,1,10,43641
2336,MIN,GB,39,214,13,128,0,2,0,86,43641
2337,NYJ,LV,47,167,12,76,0,4,0,33,43694
2338,CHI,TEN,41,230,123,31,4,8,1,6,43694
2339,NYG,SEA,22,405,27,70,1,9,2,52,43694
2340,CHI,DAL,21,348,110,17,0,4,2,49,43694
2341,MIN,CAR,23,127,91,100,2,0,0,77,43694
2342,BAL,NE,36,317,64,101,1,0,1,62,43694
2343,NYJ,IND,49,3,91,13,1,7,1,0,43694
2344,JAX,CHI,34,462,58,27,0,6,2,28,43694
2345,CHI,SF,15,146,111,131,0,5,0,30,43700
2346,ARI,BUF,11,345,3,48,1,6,2,36,43700
2347,DEN,CIN,11,341,39,66,3,5,2,5,43700
2348,MIN,JAX,44,472,72,11,0,5,1,12,43700
2349,CIN,NO,15,402,133,155,2,1,0,60,43700
2350,NYG,TB,48,425,39,68,4,6,2,47,43700
2351,NE,NO,44,0,120,187,3,1,1,41,43700
2352,IND,CLE,41,111,35,168,1,8,2,44,43700
2353,TEN,DEN,44,50,142,59,2,9,2,20,43722
2354,PHI,CLE,34,366,44,34,4,6,2,85,43722
2355,TB,CAR,40,419,120,190,1,8,2,63,43722
2356,PIT,NYG,46,42,109,70,0,8,1,2,43722
2357,DEN,TEN,47,242,94,187,0,0,1,42,43722
2358,SEA,LA,34,477,81,11,3,7,1,12,43722
2359,LV,NO,40,326,42,134,3,5,0,47,43722
2360,ARI,JAX,20,370,179,45,3,2,0,60,43722
2361,NYG,TEN,45,81,175,100,0,5,2,36,43787
2362,DAL,CHI,48,310,195,104,1,3,0,0,43787
2363,WAS,GB,18,2,99,91,4,5,2,73,43787
2364,LAC,ARI,21,391,1,199,1,3,0,59,43787
2365,NYG,DAL,20,47,75,176,0,4,2,75,43787
2366,SEA,LV,22,234,117,58,3,3,1,2,43787
2367,SF,LA,24,65,110,199,0,5,2,54,43787
2368,MIA,DET,33,213,153,14,3,2,2,13,43787
2369,CAR,JAX,45,246,144,14,1,5,0,76,43791
2370,KC,TB,49,418,136,76,4,9,0,3,43791
2371,LV,ATL,25,424,149,162,1,5,1,77,43791
2372,PHI,CIN,21,334,158,196,2,0,0,33,43791
2373,DEN,ATL,14,363,22,112,0,5,0,1,43791
2374,MIA,ARI,35,118,116,31,0,8,1,7,43791
2375,TB,NE,17,64,132,98,2,5,1,53,43791
2376,JAX,PIT,22,455,118,20,2,2,0,70,43791
2377,CAR,BAL,38,174,79,20,0,9,0,35,43797
2378,MIA,NYG,33,329,179,25,2,3,1,56,43797
2379,ATL,NYJ,32,358,51,26,0,3,1,3,43797
2380,LA,WAS,33,93,193,16,1,4,0,31,43797
2381,DAL,GB,18,59,173,122,1,8,2,41,43797
2382,SF,JAX,27,401,184,5,3,0,2,29,43797
2383,TB,IND,18,25,82,60,2,4,1,51,43797
2384,CHI,SEA,44,96,166,47,2,6,2,29,43797
2385,GB,DET,46,387,139,34,0,9,0,56,43808
2386,GB,PIT,14,177,188,58,3,4,0,58,43808
2387,NYJ,KC,30,192,92,153,2,3,1,40,43808
2388,SEA,CAR,29,298,70,106,1,8,0,61,43808
2389,NYJ,NO,32,106,176,169,2,7,0,20,43808
2390,DAL,MIA,24,83,157,13,4,1,2,74,43808
2391,CHI,LA,45,172,30,10,4,4,1,44,43808
2392,SF,WAS,45,9,189,188,1,3,1,64,43808
2393,NE,JAX,39,391,55,2,2,1,1,38,43821
2394,NO,LAC,21,377,29,131,3,9,0,39,43821
2395,GB,NO,28,418,194,168,3,6,1,58,43821
2396,GB,KC,36,281,58,175,2,0,0,81,43821
2397,BUF,KC,37,207,185,198,1,8,2,61,43821
2398,WAS,LA,14,165,24,2,4,4,2,46,43821
2399,WAS,PIT,18,226,144,134,3,4,1,16,43821
2400,TB,JAX,27,120,197,113,1,5,2,64,43821
2401,CAR,CHI,41,367,86,166,4,9,0,4,43845
2402,MIA,DAL,49,318,32,61,4,4,2,76,43845
2403,TB,MIN,11,204,187,76,3,7,0,24,43845
2404,BAL,MIA,38,262,179,197,3,4,0,83,43845
2405,KC,IND,23,36,98,155,1,6,2,9,43845
2406,PIT,MIN,31,143,89,136,0,3,1,85,43845
2407,CIN,MIA,18,357,141,147,4,3,0,78,43845
2408,HOU,SF,29,464,63,105,0,0,1,43,43845
2409,LA,CIN,20,381,101,133,4,8,1,8,43971
2410,CAR,NYJ,32,251,94,12,4,2,0,64,43971
2411,MIA,JAX,12,22,100,153,2,6,2,24,43971
2412,WAS,CAR,48,43,75,195,3,1,2,34,43971
2413,CHI,CLE,48,268,115,43,1,1,2,11,43971
2414,BAL,NYJ,17,80,197,44,3,7,0,1,43971
2415,CLE,LAC,40,411,27,49,1,2,0,70,43971
2416,SEA,DAL,21,77,130,192,1,0,0,54,43971
2417,DEN,CIN,28,2,187,54,0,9,1,40,44068
2418,WAS,CAR,20,104,155,49,0,1,1,68,44068
2419,NYJ,WAS,34,385,162,176,1,9,2,15,44068
2420,IND,SF,33,475,35,144,3,6,1,59,44068
2421,PIT,DAL,44,206,181,42,0,6,1,16,44068
2422,PIT,LAC,41,489,140,177,4,0,1,43,44068
2423,NYJ,JAX,42,395,36,17,3,5,1,34,44068
2424,PHI,JAX,44,174,12,145,2,9,0,62,44068
2425,ATL,CAR,42,101,140,60,3,1,2,66,44792
2426,ATL,TEN,35,18,149,100,0,4,0,95,44792
2427,HOU,LA,44,227,156,98,2,8,1,86,44792
2428,SEA,KC,34,45,37,176,2,9,0,10,44792
2429,GB,LV,18,138,4,78,1,0,1,12,44792
2430,ATL,SEA,38,466,133,113,2,3,1,16,44792
2431,CIN,BUF,42,408,148,32,4,2,2,57,44792
2432,NE,TB,44,68,160,52,1,2,2,21,44792
2433,CLE,GB,21,493,43,94,0,1,2,30,44813
2434,ARI,SEA,38,427,158,29,2,4,2,14,44813
2435,CAR,BUF,37,227,111,83,2,3,2,27,44813
2436,CAR,PIT,29,276,36,87,1,3,2,90,44813
2437,WAS,MIN,35,449,163,164,2,0,2,13,44813
2438,SEA,BUF,16,411,71,98,0,2,0,49,44813
2439,CHI,TEN,45,357,177,7,4,7,1,30,44813
2440,ARI,DAL,27,197,181,2,4,2,0,14,44813
2441,CHI,BAL,31,214,180,2,0,1,2,9,44814
2442,JAX,TEN,34,222,166,113,4,9,1,4,44814
2443,TB,WAS,34,207,87,63,2,2,2,18,44814
2444,NE,SEA,14,225,146,180,0,2,1,89,44814
2445,WAS,CIN,33,116,54,166,3,3,0,22,44814
2446,WAS,SF,48,167,91,83,3,1,0,10,44814
2447,SEA,CAR,13,459,27,80,3,4,2,0,44814
2448,CIN,CLE,37,240,33,32,3,6,0,6,44814
2449,NO,IND,14,27,39,65,4,7,1,66,44815
2450,TB,CLE,33,133,24,63,1,2,2,46,44815
2451,SF,JAX,30,385,84,187,2,6,0,68,44815
2452,BAL,MIN,13,293,140,40,3,3,0,50,44815
2453,ATL,NO,25,486,110,44,0,7,0,6,44815
2454,CIN,DAL,37,272,45,173,1,3,2,76,44815
2455,KC,MIA,29,124,73,133,2,3,1,62,44815
2456,MIA,WAS,40,476,122,162,2,0,1,48,44815
2457,MIA,MIN,28,334,83,133,4,1,0,67,44816
2458,LA,NYG,28,309,118,163,2,2,1,99,44816
2459,JAX,NYG,27,34,26,167,4,5,1,36,44816
2460,SEA,NE,42,207,137,50,4,0,2,12,44816
2461,NYG,JAX,16,58,104,5,4,7,2,9,44816
2462,GB,IND,21,364,107,194,3,9,2,20,44816
2463,PHI,JAX,16,379,30,169,1,4,2,60,44816
2464,PIT,TB,33,173,151,43,2,5,0,79,44816
2465,DAL,ATL,36,337,160,107,2,1,0,45,44817
2466,BAL,WAS,23,69,116,96,0,6,1,12,44817
2467,CHI,MIN,34,424,69,105,1,3,1,42,44817
2468,MIN,LV,29,293,71,116,1,9,0,34,44817
2469,PHI,DET,38,126,129,31,0,0,2,23,44817
2470,CAR,NO,47,183,188,52,0,2,0,24,44817
2471,CHI,CLE,24,263,139,131,2,3,0,38,44817
2472,CHI,LAC,26,142,185,117,0,4,0,57,44817
2473,LV,WAS,34,86,43,164,3,1,2,18,44818
2474,NE,CHI,29,143,188,186,2,8,0,49,44818
2475,NE,ATL,21,38,78,108,1,2,1,18,44818
2476,NYJ,DEN,45,121,84,77,3,5,1,75,44818
2477,LV,SF,43,117,93,174,1,1,2,85,44818
2478,NE,KC,36,111,181,177,1,3,2,57,44818
2479,BAL,NYJ,15,124,48,21,3,9,1,72,44818
2480,BAL,DEN,45,355,75,192,3,1,0,84,44818
2481,WAS,CIN,34,472,88,199,3,0,2,43,44819
2482,DAL,NO,41,180,147,142,4,3,1,75,44819
2483,BUF,CAR,24,273,81,157,3,5,2,44,44819
2484,CLE,DAL,18,62,138,196,4,0,1,13,44819
2485,KC,GB,23,375,106,127,3,0,0,25,44819
2486,CAR,TB,40,373,154,85,0,4,1,35,44819
2487,KC,TB,21,362,36,66,4,5,0,3,44819
2488,LV,TB,24,400,106,153,2,1,1,15,44819
2489,ARI,CIN,32,192,93,26,0,5,2,39,44820
2490,CIN,SF,41,81,97,123,2,2,1,53,44820
2491,WAS,DEN,43,334,35,41,3,2,2,28,44820
2492,CLE,GB,15,299,116,6,0,7,1,14,44820
2493,DAL,LA,14,333,17,80,3,0,0,41,44820
2494,SEA,NYG,26,410,151,69,3,0,0,98,44820
2495,IND,LAC,47,254,139,194,2,6,1,72,44820
2496,LV,DAL,36,316,25,186,1,3,0,21,44820
2497,LAC,DAL,39,206,98,169,0,1,0,0,44822
2498,TB,ATL,25,162,12,14,3,3,0,71,44822
2499,NYJ,CAR,16,493,107,77,1,4,2,37,44822
2500,BUF,IND,14,72,154,101,1,0,2,49,44822
2501,DEN,HOU,43,249,87,80,2,3,1,54,44822
2502,LA,PIT,42,67,81,148,1,3,1,89,44822
2503,CAR,LA,27,366,52,154,2,6,1,31,44822
2504,PHI,SF,30,33,46,75,2,2,2,60,44822
2505,DET,SEA,28,2,166,149,3,4,1,54,44823
2506,PHI,JAX,48,69,183,110,1,1,1,17,44823
2507,LA,KC,16,135,14,37,0,4,1,3,44823
2508,IND,BUF,17,459,164,115,2,6,0,97,44823
2509,TEN,DAL,30,344,80,165,3,2,1,66,44823
2510,DAL,CIN,27,436,23,95,2,6,2,35,44823
2511,NYG,HOU,28,115,163,180,3,3,2,71,44823
2512,PHI,CHI,30,463,42,39,3,2,1,48,44823
2513,LA,CHI,34,72,143,9,4,5,2,8,44825
2514,BAL,NYJ,35,153,134,195,2,0,1,5,44825
2515,NYG,DET,33,77,28,139,4,1,2,89,44825
2516,MIA,TEN,13,82,16,40,3,1,0,87,44825
2517,NE,JAX,41,186,111,62,4,2,1,8,44825
2518,CAR,DAL,15,308,64,156,0,4,2,52,44825
2519,CAR,DEN,26,166,92,124,1,3,2,65,44825
2520,PIT,GB,36,225,194,141,0,9,2,4,44825
2521,WAS,JAX,12,303,73,61,4,8,1,4,44826
2522,CHI,ATL,33,232,170,52,3,1,0,43,44826
2523,JAX,TEN,44,284,0,102,4,8,1,67,44826
2524,HOU,DAL,48,118,141,97,3,8,0,25,44826
2525,NE,SF,48,280,13,81,0,2,1,95,44826
2526,CAR,PHI,35,467,17,165,0,7,2,55,44826
2527,GB,HOU,13,247,164,8,3,5,0,83,44826
2528,CIN,MIA,26,306,109,171,2,8,0,7,44826
2529,NO,KC,22,276,58,16,0,3,1,48,44827
2530,TB,SEA,36,27,48,81,3,2,2,26,44827
2531,BUF,SF,35,102,117,1,4,2,2,1,44827
2532,TB,WAS,12,257,125,102,0,6,1,82,44827
2533,NYG,DAL,15,247,187,0,0,0,2,38,44827
2534,PIT,SEA,10,182,33,41,4,7,1,26,44827
2535,ATL,SF,35,110,58,151,2,9,2,96,44827
2536,NO,MIA,12,466,145,82,3,8,1,48,44827
2537,BUF,BAL,44,420,174,125,0,4,2,74,44828
2538,ATL,IND,16,115,116,99,0,6,2,4,44828
2539,JAX,CIN,30,450,55,155,1,4,2,32,44828
2540,IND,NE,37,108,97,121,2,7,2,31,44828
2541,MIA,DAL,32,383,21,196,4,7,0,35,44828
2542,CHI,DET,36,315,151,6,0,1,1,28,44828
2543,LV,SF,27,393,122,41,2,8,2,44,44828
2544,BUF,CAR,43,429,196,26,2,1,0,42,44828
2545,MIA,IND,48,455,91,96,2,9,0,66,44829
2546,ATL,DET,26,481,84,3,3,6,0,27,44829
2547,CLE,JAX,35,307,145,162,4,2,1,25,44829
2548,PIT,NE,38,52,63,182,2,9,1,2,44829
2549,NE,LAC,17,401,189,22,1,2,2,0,44829
2550,GB,CHI,41,485,108,6,3,1,1,9,44829
2551,LV,LAC,43,303,73,128,4,2,1,18,44829
2552,TB,LA,37,226,65,172,4,8,0,16,44829
2553,TB,CAR,30,130,106,129,4,8,2,58,44830
2554,NO,CIN,17,180,29,57,1,0,2,42,44830
2555,NYG,LA,26,68,194,42,1,9,0,60,44830
2556,CAR,LA,26,296,115,86,4,9,1,12,44830
2557,ATL,PHI,23,465,176,54,2,3,0,26,44830
2558,PIT,NO,25,413,40,135,4,9,0,65,44830
2559,LAC,LA,49,383,58,140,2,1,0,46,44830
2560,NE,MIN,17,148,25,74,4,5,1,31,44830
2561,BAL,LAC,25,402,152,15,1,2,1,51,44831
2562,JAX,DAL,43,188,37,104,4,7,1,19,44831
2563,LAC,NYG,31,150,97,45,4,6,1,70,44831
2564,SEA,HOU,40,252,189,39,1,7,2,82,44831
2565,LA,NYJ,36,180,112,86,3,9,1,88,44831
2566,DET,TB,27,434,22,36,0,8,2,81,44831
2567,HOU,CLE,21,214,63,160,2,6,1,9,44831
2568,CIN,DET,32,20,36,77,4,5,0,81,44831
2569,PIT,LA,24,224,121,115,0,8,2,61,44832
2570,NE,CAR,44,410,109,145,3,1,2,38,44832
2571,SF,NYJ,26,449,79,36,3,3,2,70,44832
2572,MIN,SF,28,226,146,73,2,9,0,31,44832
2573,CHI,HOU,27,228,134,199,0,0,1,88,44832
2574,DAL,NYG,44,279,175,49,3,9,0,78,44832
2575,JAX,MIN,29,422,82,108,3,6,0,40,44832
2576,KC,BAL,49,321,15,145,0,2,0,49,44832
2577,ATL,NYG,15,424,121,38,1,3,2,36,44834
2578,CAR,NYG,38,171,112,99,0,3,1,5,44834
2579,BAL,NYJ,11,220,12,87,2,9,0,20,44834
2580,LA,GB,41,220,168,15,1,5,1,11,44834
2581,MIA,ARI,37,441,144,56,2,0,1,27,44834
2582,SF,BAL,29,52,187,38,3,8,2,80,44834
2583,MIA,HOU,18,272,126,115,4,3,0,58,44834
2584,HOU,MIN,49,200,39,35,0,1,2,70,44834
2585,PHI,CLE,38,98,190,36,2,8,1,28,44835
2586,PIT,BUF,17,73,62,55,1,9,0,29,44835
2587,MIA,LV,15,488,116,198,4,8,2,16,44835
2588,PHI,PIT,23,374,137,154,4,3,2,10,44835
2589,TEN,PHI,12,73,146,19,3,7,2,30,44835
2590,CAR,NYJ,18,29,179,120,4,7,1,43,44835
2591,NO,NE,17,243,184,113,1,3,0,14,44835
2592,ATL,IND,24,448,91,130,1,1,0,39,44835
2593,TB,IND,14,499,96,182,0,9,1,24,44837
2594,NO,ATL,40,163,113,6,4,6,2,52,44837
2595,KC,CLE,12,399,107,145,3,6,0,87,44837
2596,TEN,ARI,15,156,185,31,0,2,1,71,44837
2597,CAR,PHI,28,393,38,122,1,9,2,29,44837
2598,CLE,HOU,39,202,148,14,1,1,2,8,44837
2599,NYJ,PIT,11,496,34,122,3,6,0,11,44837
2600,GB,LAC,29,347,12,50,4,4,0,16,44837
2601,WAS,SEA,11,50,145,37,1,8,0,9,44841
2602,SEA,NYJ,40,67,95,57,0,3,2,86,44841
2603,PIT,NE,35,58,42,42,3,9,2,7,44841
2604,PIT,JAX,38,51,116,152,2,3,1,49,44841
2605,IND,NO,23,197,117,33,3,4,0,97,44841
2606,BAL,MIA,48,70,28,72,1,9,1,34,44841
2607,LA,LV,32,192,37,84,0,5,2,7,44841
2608,TEN,BUF,32,119,159,140,2,3,2,4,44841
2609,BUF,NYG,20,221,158,174,3,8,0,4,44842
2610,GB,BAL,39,133,53,176,2,3,1,66,44842
2611,ARI,DET,10,423,69,18,1,5,1,76,44842
2612,TEN,MIN,47,396,146,90,2,7,1,58,44842
2613,LAC,SEA,47,348,120,63,1,9,2,77,44842
2614,DAL,TB,25,43,148,173,0,0,0,54,44842
2615,MIN,TEN,11,395,95,156,2,1,2,53,44842
2616,NYG,DAL,34,187,103,163,0,7,1,96,44842
2617,MIA,DAL,43,411,92,34,1,2,2,58,44844
2618,SEA,WAS,27,431,79,98,1,3,0,5,44844
2619,JAX,GB,45,202,19,34,3,2,2,41,44844
2620,TEN,HOU,27,375,71,64,0,5,0,4,44844
2621,BAL,DET,10,399,35,18,2,8,2,82,44844
2622,ATL,BUF,28,337,189,103,0,3,2,88,44844
2623,IND,JAX,22,72,59,160,1,8,1,51,44844
2624,PHI,NYG,36,101,134,71,1,6,1,57,44844
2625,ARI,JAX,39,306,156,62,0,5,0,2,44846
2626,KC,LA,35,408,69,55,3,8,2,20,44846
2627,KC,SEA,35,37,135,132,0,2,1,73,44846
2628,DAL,LAC,46,498,14,58,3,4,2,98,44846
2629,DET,SF,24,375,81,42,4,3,1,6,44846
2630,JAX,DAL,12,162,73,135,3,5,0,86,44846
2631,NO,HOU,33,128,109,62,0,3,0,49,44846
2632,BUF,ATL,46,284,89,76,3,9,1,81,44846
2633,BAL,NYG,34,91,140,48,0,7,0,11,44848
2634,BUF,LV,29,35,136,93,2,7,2,64,44848
2635,TB,PHI,39,380,44,142,2,6,1,9,44848
2636,IND,CAR,32,36,47,109,3,8,1,51,44848
2637,CHI,GB,49,194,15,86,3,9,2,76,44848
2638,GB,SF,40,482,170,157,1,2,2,53,44848
2639,NYJ,CLE,28,12,108,133,0,4,2,67,44848
2640,NO,BUF,46,382,80,37,1,3,1,76,44848
2641,DAL,MIN,35,494,104,129,4,2,2,17,44849
2642,NYG,CHI,19,102,52,3,0,0,1,93,44849
2643,CIN,MIA,44,15,142,28,4,1,0,5,44849
2644,PIT,ATL,27,368,59,77,1,3,0,74,44849
2645,WAS,NO,45,348,188,182,1,9,2,89,44849
2646,PIT,MIN,10,350,188,80,2,3,2,62,44849
2647,GB,CHI,21,167,52,60,1,2,1,37,44849
2648,PHI,JAX,12,84,37,178,0,7,2,50,44849
2649,GB,TEN,20,291,89,173,4,7,0,94,44851
2650,TEN,DEN,33,118,161,162,4,0,0,81,44851
2651,BUF,CLE,29,440,73,66,4,3,2,15,44851
2652,CHI,LAC,32,161,154,149,2,3,1,37,44851
2653,CIN,ARI,22,414,160,63,1,5,1,73,44851
2654,PIT,SF,39,346,68,89,3,3,0,40,44851
2655,GB,LA,11,433,160,50,4,1,1,47,44851
2656,LV,ATL,48,96,6,150,1,5,1,46,44851
2657,SEA,PHI,22,484,184,54,0,4,2,7,44852
2658,DEN,IND,41,492,175,140,0,2,2,90,44852
2659,LV,CIN,41,155,167,30,0,7,2,65,44852
2660,TB,JAX,20,342,34,159,1,9,0,72,44852
2661,DAL,ATL,26,356,177,147,1,1,0,31,44852
2662,CHI,NE,18,6,187,124,4,0,1,78,44852
2663,DEN,MIA,21,339,158,145,2,3,1,84,44852
2664,JAX,NO,33,112,100,189,2,2,2,99,44852
2665,GB,JAX,37,385,162,143,2,9,2,62,44853
2666,LV,PHI,18,278,164,16,1,9,1,67,44853
2667,PHI,BUF,37,101,90,98,0,3,1,54,44853
2668,SEA,TEN,33,353,34,130,3,1,1,84,44853
2669,DEN,GB,14,45,149,179,2,6,2,36,44853
2670,CLE,GB,20,227,50,149,2,9,2,2,44853
2671,SF,ARI,36,428,50,129,4,5,2,11,44853
2672,MIA,HOU,15,368,139,168,1,0,0,78,44853
2673,PIT,KC,23,259,147,54,2,0,1,22,44854
2674,NO,LA,40,466,58,0,1,7,1,32,44854
2675,DET,LA,29,52,116,188,4,2,2,0,44854
2676,BUF,NYJ,40,463,191,159,2,9,1,23,44854
2677,MIA,SF,19,429,52,11,4,7,0,32,44854
2678,DET,LV,15,131,169,199,1,3,1,25,44854
2679,NE,PIT,15,71,3,162,3,7,1,76,44854
2680,MIA,ARI,36,209,22,38,0,0,1,9,44854
2681,PHI,ARI,11,365,68,29,4,7,0,15,44855
2682,DEN,PHI,11,77,143,147,0,4,0,53,44855
2683,BAL,NE,17,36,105,109,4,4,2,25,44855
2684,ATL,NYG,47,395,118,147,3,3,1,52,44855
2685,CHI,LAC,28,210,12,49,0,6,0,10,44855
2686,NYG,LAC,25,324,131,33,0,7,1,31,44855
2687,MIN,LAC,23,201,180,74,3,7,2,62,44855
2688,LAC,DAL,46,171,156,57,2,7,2,50,44855
2689,BUF,LA,31,420,160,149,0,6,1,86,44856
2690,NYJ,NE,46,60,54,78,3,2,2,19,44856
2691,TEN,DET,17,352,173,99,4,7,1,55,44856
2692,SEA,DET,21,56,83,142,3,9,1,5,44856
2693,BAL,LAC,37,81,87,85,1,5,0,64,44856
2694,ATL,JAX,27,414,126,103,1,1,0,95,44856
2695,TB,MIA,14,483,3,37,1,4,1,74,44856
2696,NYJ,DAL,15,130,28,60,1,2,1,88,44856
2697,NE,ATL,37,105,135,38,3,0,1,81,44860
2698,PIT,LV,45,157,179,164,4,2,0,57,44860
2699,WAS,CHI,47,154,36,115,2,4,0,2,44860
2700,IND,TB,19,93,107,40,4,8,1,5,44860
2701,CAR,SEA,32,362,18,105,1,9,1,8,44860
2702,KC,NO,47,270,134,134,1,4,1,60,44860
2703,CHI,TB,28,26,14,136,0,4,0,22,44860
2704,CAR,PHI,27,17,169,9,1,2,1,7,44860
2705,DET,KC,18,286,18,158,2,3,1,43,44862
2706,MIN,DAL,30,316,168,148,3,3,2,50,44862
2707,CLE,NO,31,445,107,102,4,3,2,41,44862
2708,TEN,GB,46,262,2,21,3,3,1,96,44862
2709,PIT,CLE,45,127,186,136,3,4,0,41,44862
2710,TB,SEA,42,138,56,167,1,0,1,58,44862
2711,TEN,LV,38,107,24,48,1,9,0,42,44862
2712,PIT,DET,13,383,15,131,0,6,2,64,44862
2713,MIA,TB,25,367,137,37,0,9,1,21,44863
2714,CAR,SEA,45,254,157,49,0,5,1,65,44863
2715,ATL,HOU,17,88,84,187,4,4,1,21,44863
2716,NYG,KC,10,393,0,15,0,0,1,84,44863
2717,TB,MIN,31,432,197,178,3,4,0,93,44863
2718,LV,PIT,44,185,74,101,3,1,0,11,44863
2719,SEA,BAL,18,484,191,70,0,7,0,35,44863
2720,CLE,DEN,39,58,129,65,3,6,1,16,44863
2721,KC,GB,29,198,92,125,0,3,0,10,44866
2722,DET,BUF,28,63,60,22,1,7,1,22,44866
2723,CHI,CIN,48,169,73,123,1,1,2,21,44866
2724,ATL,DET,46,151,87,199,1,5,1,91,44866
2725,DET,PIT,38,388,31,84,4,0,1,17,44866
2726,NYG,DEN,32,132,160,1,2,7,2,90,44866
2727,NYG,TEN,31,285,9,163,0,8,2,72,44866
2728,JAX,CAR,44,339,79,114,3,2,1,95,44866
2729,PIT,TEN,24,322,1,133,4,1,1,21,44867
2730,CLE,CIN,39,486,63,7,0,1,2,25,44867
2731,BUF,PHI,35,310,45,144,0,3,2,24,44867
2732,PHI,KC,45,31,113,82,2,2,0,49,44867
2733,JAX,LV,47,28,127,170,0,6,1,18,44867
2734,NYJ,LAC,11,473,143,15,3,4,0,47,44867
2735,LA,WAS,28,133,44,96,0,2,0,32,44867
2736,KC,JAX,39,45,33,170,2,6,0,77,44867
2737,BAL,MIN,38,206,113,165,4,2,2,22,44869
2738,HOU,LAC,29,113,83,49,4,3,0,71,44869
2739,CAR,JAX,41,167,139,69,4,1,2,9,44869
2740,HOU,IND,45,209,83,30,0,1,1,40,44869
2741,LAC,PHI,43,223,72,138,2,4,2,86,44869
2742,PHI,TB,36,320,45,161,1,9,2,56,44869
2743,NE,CAR,13,316,85,93,3,1,2,42,44869
2744,MIN,PHI,44,445,119,111,4,9,1,91,44869
2745,HOU,MIN,30,63,83,131,4,6,0,61,44870
2746,NYJ,PHI,46,324,156,143,1,5,0,31,44870
2747,CHI,MIA,29,322,82,51,3,7,2,93,44870
2748,LAC,NYJ,20,110,139,100,0,2,2,7,44870
2749,NO,TEN,43,49,58,153,0,0,2,24,44870
2750,DEN,LA,27,126,182,114,2,9,1,44,44870
2751,NE,ARI,38,82,85,104,2,9,1,32,44870
2752,KC,CIN,26,466,126,114,3,8,0,57,44870
